0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
-0.3365177364191943,0.558789485108864,-0.1596756180855575,0.89372886117445,1.678626313265274,-0.25112727194747597,-0.019368548674440163,-0.1119377482627777,-0.29050986093416514,-0.11647950738861934,-0.3418823143608589,-0.2499344277589343,-0.04614677931489279,0.8605016097740545,0.10546253270162954,0.9595667289578819,-0.12902559639111086,-0.14910929002954595,1.1507519710084269,1.5111654714327099,1.0735642099176568,-0.3558553986713226,-0.03163859985841663,-0.2969341681525633,-0.24182861627752258,-0.35956615767525707,1.5399373376076473,2.2557216275247263,0.42583436738542435,-0.5740785913250755,2.967140301473365,-0.2503981951023624,-0.36976997840308007,-0.5227591194118177,-0.07521183158458501,-0.11807496920323438,-0.06435904058626017,-0.38076704277234924,1.3967607570089362,-0.18689261259251502,-0.17848987469028804,0.1732417391449007,-1.2447434394164,-1.52960188499628,-1.499992280063484,-0.24028509101708534,0.7580118016410414
-1.0851667607110616,-0.7913512218892973,0.9030572809863726,-0.697611210039511,-0.5840544796786504,-0.25112727194747597,-0.019368548674440163,-0.1119377482627777,-0.29050986093416514,-0.11647950738861934,-0.3418823143608589,-0.2499344277589343,-0.04614677931489279,-0.6055856819291584,0.10546253270162954,-1.0421370081120152,-0.12902559639111086,-0.14910929002954595,1.1507519710084269,-1.3412015988327608,-0.1439738790164592,-0.3558553986713226,-0.03163859985841663,-0.2969341681525633,-0.24182861627752258,-0.7031175431994684,-0.8191241343966832,2.2557216275247263,0.42583436738542435,-0.5740785913250755,-0.33702484493350027,-0.2503981951023624,-0.4327746484694479,-0.5227591194118177,-0.07521183158458501,-0.11807496920323438,-0.06435904058626017,-0.38076704277234924,-0.7159422220176265,-0.18689261259251502,-0.17848987469028804,0.1732417391449007,1.1935394977361957,0.7247855652561592,0.39963384634270116,1.0835997079751205,0.7580118016410414
-1.0851667607110616,-0.7913512218892973,0.37169083145040754,-0.48743421950181803,-0.5840544796786504,-0.25112727194747597,-0.019368548674440163,-0.1119377482627777,-0.29050986093416514,-0.11647950738861934,-0.3418823143608589,-0.2499344277589343,-0.04614677931489279,-0.6055856819291584,0.10546253270162954,0.9595667289578819,-0.12902559639111086,-0.14910929002954595,-0.8689969908317255,-0.34907392221868405,-0.18455848198092972,-0.3558553986713226,-0.03163859985841663,-0.2969341681525633,-0.24182861627752258,-0.6775018697840007,-0.17047797079894508,-0.44331711315696837,0.42583436738542435,1.741921777106898,-0.33702484493350027,-0.2503981951023624,-0.4045883487282826,-0.5227591194118177,-0.07521183158458501,-0.11807496920323438,-0.06435904058626017,-0.38076704277234924,1.3967607570089362,-0.18689261259251502,-0.17848987469028804,0.1732417391449007,-0.02560197084010226,0.7247855652561592,0.39963384634270116,-0.24028509101708534,0.7580118016410414
-0.3365177364191943,-0.7913512218892973,1.9657901800583026,0.11307146774873332,-0.5840544796786504,-0.25112727194747597,-0.019368548674440163,-0.1119377482627777,-0.29050986093416514,-0.11647950738861934,-0.3418823143608589,-0.2499344277589343,-0.04614677931489279,-0.6055856819291584,0.10546253270162954,-1.0421370081120152,-0.12902559639111086,-0.14910929002954595,1.1507519710084269,0.022973956511594704,0.5053797684150693,-0.3558553986713226,-0.03163859985841663,-0.2969341681525633,-0.24182861627752258,-0.7031175431994684,1.574404144742043,-0.44331711315696837,0.42583436738542435,-0.5740785913250755,-0.33702484493350027,-0.2503981951023624,-0.4327746484694479,1.9129269349239664,-0.07521183158458501,-0.11807496920323438,-0.06435904058626017,-0.38076704277234924,-0.7159422220176265,-0.18689261259251502,-0.17848987469028804,0.1732417391449007,-0.02560197084010226,-1.52960188499628,0.39963384634270116,1.0835997079751205,0.7580118016410414
-1.0851667607110616,-0.7913512218892973,-0.6910420676215225,0.5034001644615917,2.325106539820681,-0.25112727194747597,-0.019368548674440163,-0.1119377482627777,-0.29050986093416514,-0.11647950738861934,-0.3418823143608589,-0.2499344277589343,-0.04614677931489279,-0.18670359858538327,0.10546253270162954,0.9595667289578819,-0.12902559639111086,-0.14910929002954595,1.1507519710084269,-0.34907392221868405,1.1547334158465978,-0.3558553986713226,-0.03163859985841663,-0.2969341681525633,-0.24182861627752258,-0.13871169551083284,1.5453590823642482,2.2557216275247263,0.42583436738542435,1.741921777106898,-0.33702484493350027,-0.2503981951023624,-0.10875063048033298,-0.5227591194118177,-0.07521183158458501,-0.11807496920323438,-0.06435904058626017,2.6262777175226106,1.3967607570089362,-0.18689261259251502,-0.17848987469028804,0.1732417391449007,-1.2447434394164,-1.52960188499628,0.39963384634270116,-1.564169890009291,0.7580118016410414
-0.3365177364191943,-0.7913512218892973,-1.2224085171574877,0.44334959573653654,-0.26081436640094696,1.61772684487095,-0.019368548674440163,-0.1119377482627777,-0.29050986093416514,-0.11647950738861934,3.366168817535658,3.30785102076682,-0.04614677931489279,-0.29142411942132707,0.10546253270162954,0.9595667289578819,-0.12902559639111086,-0.14910929002954595,-0.8689969908317255,-0.22505796264192449,-0.6309891145901055,1.2979879158031196,-0.03163859985841663,-0.2969341681525633,-0.24182861627752258,-0.3786523457274889,0.06648132892859071,-0.44331711315696837,0.42583436738542435,1.741921777106898,-0.33702484493350027,-0.2503981951023624,-0.4327746484694479,-0.5227591194118177,-0.07521183158458501,-0.11807496920323438,-0.06435904058626017,2.6262777175226106,-0.7159422220176265,-0.18689261259251502,-0.17848987469028804,0.1732417391449007,-1.2447434394164,0.7247855652561592,0.39963384634270116,-0.24028509101708534,0.7580118016410414
-1.0851667607110616,-0.7913512218892973,-0.1596756180855575,0.08304618338620576,1.678626313265274,-0.25112727194747597,-0.019368548674440163,-0.1119377482627777,-0.29050986093416514,-0.11647950738861934,-0.3418823143608589,-0.2499344277589343,-0.04614677931489279,0.3368990055943357,0.10546253270162954,0.9595667289578819,-0.12902559639111086,-0.14910929002954595,1.1507519710084269,-0.10104200306516489,0.5053797684150693,-0.3558553986713226,-0.03163859985841663,-0.2969341681525633,-0.24182861627752258,0.6341642520242622,1.574404144742043,2.2557216275247263,0.42583436738542435,1.741921777106898,-0.33702484493350027,-0.2503981951023624,-0.34268385831821885,-0.5227591194118177,-0.07521183158458501,-0.11807496920323438,-0.06435904058626017,-0.38076704277234924,1.3967607570089362,-0.18689261259251502,-0.17848987469028804,0.1732417391449007,-0.02560197084010226,-1.52960188499628,0.39963384634270116,-1.564169890009291,-0.35650656136729003
-0.3365177364191943,0.558789485108864,7.810821124953918,2.064714951313025,-0.26081436640094696,1.61772684487095,-0.019368548674440163,-0.1119377482627777,-0.29050986093416514,-0.11647950738861934,-0.3418823143608589,-0.2499344277589343,-0.04614677931489279,-0.18670359858538327,0.10546253270162954,0.9595667289578819,-0.12902559639111086,-0.14910929002954595,1.1507519710084269,0.6430537543953927,2.940455946283301,-0.3558553986713226,-0.03163859985841663,-0.2969341681525633,-0.24182861627752258,-0.3049102552469389,-0.73850002399264,-0.44331711315696837,-2.348330892454474,-0.5740785913250755,-0.33702484493350027,-0.2503981951023624,-0.4327746484694479,-0.5227591194118177,-0.07521183158458501,-0.11807496920323438,-0.06435904058626017,-0.38076704277234924,-0.7159422220176265,-0.18689261259251502,-0.17848987469028804,0.1732417391449007,-1.2447434394164,0.7247855652561592,0.39963384634270116,1.0835997079751205,0.7580118016410414
-0.3365177364191943,-0.7913512218892973,1.4344237305223377,-0.48743421950181803,-0.5840544796786504,-0.25112727194747597,-0.019368548674440163,-0.1119377482627777,-0.29050986093416514,-0.11647950738861934,-0.3418823143608589,-0.2499344277589343,-0.04614677931489279,-0.18670359858538327,0.10546253270162954,0.9595667289578819,-0.12902559639111086,-0.14910929002954595,1.1507519710084269,-1.0931696796792416,0.05894913580589347,-0.3558553986713226,-0.03163859985841663,-0.2969341681525633,-0.24182861627752258,-0.1333250012974557,-0.7756054385016431,-0.44331711315696837,0.42583436738542435,-0.5740785913250755,-0.33702484493350027,-0.2503981951023624,-0.31521715394895955,-0.5227591194118177,-0.07521183158458501,-0.11807496920323438,-0.06435904058626017,-0.38076704277234924,-0.7159422220176265,-0.18689261259251502,-0.17848987469028804,0.1732417391449007,-0.02560197084010226,0.7247855652561592,0.39963384634270116,1.0835997079751205,0.7580118016410414
-0.3365177364191943,-0.7913512218892973,-0.6910420676215225,-0.6675859256769834,-0.26081436640094696,-0.25112727194747597,-0.019368548674440163,-0.1119377482627777,-0.29050986093416514,-0.11647950738861934,-0.3418823143608589,-0.2499344277589343,-0.04614677931489279,-0.6055856819291584,0.10546253270162954,-1.0421370081120152,-0.12902559639111086,-0.14910929002954595,-0.8689969908317255,0.2710058756651139,-0.6309891145901055,-0.3558553986713226,-0.03163859985841663,-0.2969341681525633,-0.24182861627752258,0.27027804921646986,-0.36435376141461046,-0.44331711315696837,0.42583436738542435,-0.5740785913250755,-0.33702484493350027,-0.2503981951023624,-0.4327746484694479,-0.5227591194118177,-0.07521183158458501,-0.11807496920323438,-0.06435904058626017,-0.38076704277234924,-0.7159422220176265,-0.18689261259251502,-0.17848987469028804,0.1732417391449007,1.1935394977361957,0.7247855652561592,0.39963384634270116,-0.24028509101708534,-0.35650656136729003
